events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('A', 'a'), ('C', 'a'), ('B', 'c'), ('C', 'c'))",ccocoo,45,0,0.45544554455445546,0,410.35643564356434
"(('A', 'a'), ('C', 'a'), ('B', 'c'), ('C', 'c'))",ccocbo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'a'), ('B', 'c'), ('C', 'c'))",cooooc,71,304,0.7128712871287128,0.33851276359600446,2.105891900665476
"(('A', 'a'), ('C', 'a'), ('B', 'c'), ('C', 'c'))",cccccc,51,36,0.5148514851485149,0.041065482796892344,12.537329408616538
"(('A', 'a'), ('C', 'a'), ('B', 'c'), ('C', 'c'))",ccbcbc,46,0,0.46534653465346537,0,419.2772277227723
"(('A', 'a'), ('C', 'a'), ('B', 'c'), ('C', 'a'))",ccocbo,39,463,0.39603960396039606,0.5149833518312985,0.7690337999317174
"(('A', 'a'), ('C', 'a'), ('B', 'c'), ('B', 'a'))",ccocbo,39,463,0.39603960396039606,0.5149833518312985,0.7690337999317174
"(('A', 'a'), ('C', 'a'), ('C', 'c'), ('B', 'c'))",ccocoo,45,0,0.45544554455445546,0,410.35643564356434
"(('A', 'a'), ('C', 'a'), ('C', 'c'), ('B', 'c'))",ccocbo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'a'), ('C', 'c'), ('C', 'c'))",ccocoo,45,0,0.45544554455445546,0,410.35643564356434
"(('A', 'a'), ('C', 'a'), ('C', 'c'), ('C', 'c'))",ccocbo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'a'), ('C', 'c'), ('C', 'a'))",ccocbo,39,464,0.39603960396039606,0.516093229744728,0.767379963802832
"(('A', 'a'), ('C', 'a'), ('C', 'c'), ('B', 'a'))",ccocbo,39,463,0.39603960396039606,0.5149833518312985,0.7690337999317174
"(('A', 'a'), ('C', 'a'), ('C', 'a'), ('B', 'c'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'a'), ('C', 'a'), ('B', 'c'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'a'), ('C', 'a'), ('B', 'c'))",ccococ,30,0,0.3069306930693069,0,276.5445544554455
"(('A', 'a'), ('C', 'a'), ('C', 'a'), ('C', 'c'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'a'), ('C', 'a'), ('C', 'c'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'a'), ('C', 'a'), ('C', 'c'))",ccococ,32,0,0.32673267326732675,0,294.3861386138614
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('C', 'a'))",cccccc,40,0,0.40594059405940597,0,365.7524752475248
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('C', 'a'))",ccbcbc,44,0,0.44554455445544555,0,401.43564356435644
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('C', 'a'))",ccococ,58,0,0.5841584158415841,0,526.3267326732673
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('B', 'c'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('B', 'c'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('B', 'c'))",ccococ,32,0,0.32673267326732675,0,294.3861386138614
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('C', 'c'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('C', 'c'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'a'), ('B', 'a'), ('C', 'c'))",ccococ,32,0,0.32673267326732675,0,294.3861386138614
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('C', 'c'))",ccococ,61,0,0.6138613861386139,0,553.089108910891
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('C', 'c'))",cooooc,31,0,0.31683168316831684,0,285.46534653465346
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('C', 'c'))",cccccc,45,0,0.45544554455445546,0,410.35643564356434
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('C', 'c'))",ccbcbc,43,0,0.43564356435643564,0,392.5148514851485
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('C', 'a'))",ccococ,32,0,0.32673267326732675,0,294.3861386138614
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('C', 'a'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('C', 'a'))",ccocbo,36,0,0.36633663366336633,0,330.0693069306931
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('B', 'a'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'c'), ('B', 'c'), ('B', 'a'))",ccocbo,36,0,0.36633663366336633,0,330.0693069306931
"(('A', 'a'), ('C', 'c'), ('C', 'c'), ('C', 'a'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'c'), ('C', 'c'), ('C', 'a'))",ccocbo,36,0,0.36633663366336633,0,330.0693069306931
"(('A', 'a'), ('C', 'c'), ('C', 'c'), ('B', 'a'))",ccocoo,39,0,0.39603960396039606,0,356.83168316831683
"(('A', 'a'), ('C', 'c'), ('C', 'c'), ('B', 'a'))",ccocbo,36,0,0.36633663366336633,0,330.0693069306931
"(('A', 'a'), ('C', 'c'), ('C', 'a'), ('B', 'c'))",ccocbo,37,479,0.37623762376237624,0.532741398446171,0.7062293729372937
"(('A', 'a'), ('C', 'c'), ('C', 'a'), ('C', 'c'))",ccocbo,37,480,0.37623762376237624,0.5338512763596004,0.7047611206027048
"(('A', 'a'), ('C', 'c'), ('C', 'a'), ('C', 'a'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'c'), ('C', 'a'), ('C', 'a'))",ccocoo,43,0,0.43564356435643564,0,392.5148514851485
"(('A', 'a'), ('C', 'c'), ('C', 'a'), ('B', 'a'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'c'), ('C', 'a'), ('B', 'a'))",ccocoo,43,1,0.43564356435643564,0.0022197558268590455,196.25742574257424
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('C', 'a'))",cccccc,44,30,0.44554455445544555,0.03440621531631521,12.949536889172787
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('C', 'a'))",ccococ,90,724,0.900990099009901,0.804661487236404,1.1197132127005804
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('C', 'a'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('C', 'a'))",ccocoo,43,0,0.43564356435643564,0,392.5148514851485
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('C', 'a'))",cooooc,69,303,0.693069306930693,0.3374028856825749,2.054129755080771
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('C', 'a'))",ccbcbc,51,0,0.5148514851485149,0,463.8811881188119
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('B', 'c'))",ccocbo,37,479,0.37623762376237624,0.532741398446171,0.7062293729372937
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('C', 'c'))",ccocbo,37,479,0.37623762376237624,0.532741398446171,0.7062293729372937
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('B', 'a'))",ccocbo,37,0,0.37623762376237624,0,338.990099009901
"(('A', 'a'), ('C', 'c'), ('B', 'a'), ('B', 'a'))",ccocoo,43,0,0.43564356435643564,0,392.5148514851485
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('C', 'c'))",oococc,45,152,0.45544554455445546,0.16981132075471697,2.6820682068206825
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('C', 'c'))",occccc,51,220,0.5148514851485149,0.24528301886792453,2.099009900990099
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('C', 'c'))",occcco,30,1,0.3069306930693069,0.0022197558268590455,138.27227722772275
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('C', 'c'))",cccccc,45,195,0.45544554455445546,0.21753607103218647,2.0936552838957363
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('C', 'c'))",ccococ,30,77,0.3069306930693069,0.08657047724750278,3.5454430058390454
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('B', 'c'))",occcco,30,0,0.3069306930693069,0,276.5445544554455
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('C', 'a'))",occcco,36,134,0.36633663366336633,0.14983351831298558,2.4449578291162446
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('C', 'a'))",ccccco,30,92,0.3069306930693069,0.10321864594894561,2.9735973597359737
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('B', 'a'))",occcco,36,134,0.36633663366336633,0.14983351831298558,2.4449578291162446
"(('A', 'a'), ('D', 'c'), ('B', 'c'), ('B', 'a'))",ccccco,30,92,0.3069306930693069,0.10321864594894561,2.9735973597359737
"(('A', 'a'), ('D', 'c'), ('C', 'c'), ('B', 'c'))",occcco,30,0,0.3069306930693069,0,276.5445544554455
"(('A', 'a'), ('D', 'c'), ('C', 'c'), ('C', 'c'))",occcco,30,0,0.3069306930693069,0,276.5445544554455
"(('A', 'a'), ('D', 'c'), ('C', 'c'), ('C', 'a'))",occcco,36,134,0.36633663366336633,0.14983351831298558,2.4449578291162446
"(('A', 'a'), ('D', 'c'), ('C', 'c'), ('C', 'a'))",ccccco,30,92,0.3069306930693069,0.10321864594894561,2.9735973597359737
"(('A', 'a'), ('D', 'c'), ('C', 'c'), ('B', 'a'))",occcco,36,134,0.36633663366336633,0.14983351831298558,2.4449578291162446
"(('A', 'a'), ('D', 'c'), ('C', 'c'), ('B', 'a'))",ccccco,30,92,0.3069306930693069,0.10321864594894561,2.9735973597359737
"(('A', 'a'), ('D', 'c'), ('C', 'a'), ('B', 'c'))",occcco,36,138,0.36633663366336633,0.15427302996670367,2.3745993304366406
"(('A', 'a'), ('D', 'c'), ('C', 'a'), ('B', 'c'))",ccccco,31,110,0.31683168316831684,0.12319644839067703,2.5717598786905715
"(('A', 'a'), ('D', 'c'), ('C', 'a'), ('C', 'c'))",occcco,36,138,0.36633663366336633,0.15427302996670367,2.3745993304366406
"(('A', 'a'), ('D', 'c'), ('C', 'a'), ('C', 'c'))",ccccco,31,110,0.31683168316831684,0.12319644839067703,2.5717598786905715
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('B', 'c'))",occcco,36,138,0.36633663366336633,0.15427302996670367,2.3745993304366406
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('B', 'c'))",ccccco,31,110,0.31683168316831684,0.12319644839067703,2.5717598786905715
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('C', 'c'))",occcco,36,138,0.36633663366336633,0.15427302996670367,2.3745993304366406
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('C', 'c'))",ccccco,31,110,0.31683168316831684,0.12319644839067703,2.5717598786905715
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('C', 'a'))",occccc,50,239,0.504950495049505,0.2663706992230855,1.895668316831683
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('C', 'a'))",oococc,37,126,0.37623762376237624,0.14095449500554938,2.6692133780307166
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('C', 'a'))",cccccc,40,194,0.40594059405940597,0.21642619311875694,1.8756537192180758
"(('A', 'a'), ('D', 'c'), ('B', 'a'), ('C', 'a'))",ccococ,31,80,0.31683168316831684,0.08990011098779134,3.524263537464858
"(('A', 'a'), ('D', 'a'), ('B', 'c'), ('C', 'c'))",occccc,51,210,0.5148514851485149,0.2341842397336293,2.198489043217118
"(('A', 'a'), ('D', 'a'), ('B', 'c'), ('C', 'c'))",oococc,47,122,0.4752475247524752,0.1365149833518313,3.4812847138372374
"(('A', 'a'), ('D', 'a'), ('B', 'c'), ('C', 'c'))",cccccc,47,183,0.4752475247524752,0.20421753607103219,2.3271631510977184
"(('A', 'a'), ('D', 'a'), ('B', 'c'), ('C', 'a'))",occcco,39,125,0.39603960396039606,0.13984461709211987,2.831997485462832
"(('A', 'a'), ('D', 'a'), ('B', 'c'), ('C', 'a'))",ccccco,34,94,0.3465346534653465,0.10543840177580466,3.2866076081292337
"(('A', 'a'), ('D', 'a'), ('B', 'c'), ('B', 'a'))",occcco,39,125,0.39603960396039606,0.13984461709211987,2.831997485462832
"(('A', 'a'), ('D', 'a'), ('B', 'c'), ('B', 'a'))",ccccco,34,94,0.3465346534653465,0.10543840177580466,3.2866076081292337
"(('A', 'a'), ('D', 'a'), ('C', 'c'), ('C', 'a'))",occcco,39,125,0.39603960396039606,0.13984461709211987,2.831997485462832
"(('A', 'a'), ('D', 'a'), ('C', 'c'), ('C', 'a'))",ccccco,34,94,0.3465346534653465,0.10543840177580466,3.2866076081292337
"(('A', 'a'), ('D', 'a'), ('C', 'c'), ('B', 'a'))",occcco,39,125,0.39603960396039606,0.13984461709211987,2.831997485462832
"(('A', 'a'), ('D', 'a'), ('C', 'c'), ('B', 'a'))",ccccco,34,94,0.3465346534653465,0.10543840177580466,3.2866076081292337
"(('A', 'a'), ('D', 'a'), ('C', 'a'), ('B', 'c'))",occcco,35,115,0.3564356435643564,0.12874583795782463,2.7685216797541825
"(('A', 'a'), ('D', 'a'), ('C', 'a'), ('B', 'c'))",ccccco,35,98,0.3564356435643564,0.10987791342952276,3.2439243924392436
"(('A', 'a'), ('D', 'a'), ('C', 'a'), ('C', 'c'))",occcco,35,115,0.3564356435643564,0.12874583795782463,2.7685216797541825
"(('A', 'a'), ('D', 'a'), ('C', 'a'), ('C', 'c'))",ccccco,35,98,0.3564356435643564,0.10987791342952276,3.2439243924392436
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('B', 'c'))",occcco,35,115,0.3564356435643564,0.12874583795782463,2.7685216797541825
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('B', 'c'))",ccccco,35,98,0.3564356435643564,0.10987791342952276,3.2439243924392436
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('C', 'c'))",occcco,35,115,0.3564356435643564,0.12874583795782463,2.7685216797541825
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('C', 'c'))",ccccco,35,98,0.3564356435643564,0.10987791342952276,3.2439243924392436
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('C', 'a'))",occccc,55,200,0.5544554455445545,0.22308546059933407,2.4853948081375306
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('C', 'a'))",oococc,36,127,0.36633663366336633,0.14206437291897892,2.5786664603960396
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('C', 'a'))",cccccc,50,189,0.504950495049505,0.21087680355160932,2.394528400208442
"(('A', 'a'), ('D', 'a'), ('B', 'a'), ('C', 'a'))",ccococ,30,71,0.3069306930693069,0.07991120976692564,3.8408965896589655
"(('A', 'a'), ('E', 'c'), ('B', 'c'), ('C', 'c'))",cccccc,41,173,0.4158415841584158,0.19311875693673697,2.1532946398088084
"(('A', 'a'), ('E', 'c'), ('B', 'c'), ('C', 'c'))",occccc,53,242,0.5346534653465347,0.26970033296337403,1.9823982398239826
"(('A', 'a'), ('E', 'c'), ('B', 'c'), ('C', 'c'))",oococc,40,151,0.40594059405940597,0.16870144284128746,2.4062662845231895
"(('A', 'a'), ('E', 'c'), ('B', 'c'), ('C', 'a'))",ccccco,31,98,0.31683168316831684,0.10987791342952276,2.8834883488348835
"(('A', 'a'), ('E', 'c'), ('B', 'c'), ('C', 'a'))",occcco,36,154,0.36633663366336633,0.17203107658157601,2.1294793995528587
"(('A', 'a'), ('E', 'c'), ('B', 'c'), ('B', 'a'))",ccccco,31,98,0.31683168316831684,0.10987791342952276,2.8834883488348835
"(('A', 'a'), ('E', 'c'), ('B', 'c'), ('B', 'a'))",occcco,36,154,0.36633663366336633,0.17203107658157601,2.1294793995528587
"(('A', 'a'), ('E', 'c'), ('C', 'c'), ('C', 'a'))",ccccco,31,98,0.31683168316831684,0.10987791342952276,2.8834883488348835
"(('A', 'a'), ('E', 'c'), ('C', 'c'), ('C', 'a'))",occcco,36,154,0.36633663366336633,0.17203107658157601,2.1294793995528587
"(('A', 'a'), ('E', 'c'), ('C', 'c'), ('B', 'a'))",ccccco,31,98,0.31683168316831684,0.10987791342952276,2.8834883488348835
"(('A', 'a'), ('E', 'c'), ('C', 'c'), ('B', 'a'))",occcco,36,154,0.36633663366336633,0.17203107658157601,2.1294793995528587
"(('A', 'a'), ('E', 'c'), ('C', 'a'), ('B', 'c'))",ccccco,31,82,0.31683168316831684,0.09211986681465038,3.4393415245138974
"(('A', 'a'), ('E', 'c'), ('C', 'a'), ('B', 'c'))",occcco,35,138,0.3564356435643564,0.15427302996670367,2.3104209701545693
"(('A', 'a'), ('E', 'c'), ('C', 'a'), ('C', 'c'))",ccccco,31,82,0.31683168316831684,0.09211986681465038,3.4393415245138974
"(('A', 'a'), ('E', 'c'), ('C', 'a'), ('C', 'c'))",occcco,35,138,0.3564356435643564,0.15427302996670367,2.3104209701545693
"(('A', 'a'), ('E', 'c'), ('B', 'a'), ('B', 'c'))",ccccco,31,82,0.31683168316831684,0.09211986681465038,3.4393415245138974
"(('A', 'a'), ('E', 'c'), ('B', 'a'), ('B', 'c'))",occcco,35,138,0.3564356435643564,0.15427302996670367,2.3104209701545693
"(('A', 'a'), ('E', 'c'), ('B', 'a'), ('C', 'c'))",ccccco,31,82,0.31683168316831684,0.09211986681465038,3.4393415245138974
"(('A', 'a'), ('E', 'c'), ('B', 'a'), ('C', 'c'))",occcco,35,138,0.3564356435643564,0.15427302996670367,2.3104209701545693
"(('A', 'a'), ('E', 'c'), ('B', 'a'), ('C', 'a'))",cccccc,44,172,0.44554455445544555,0.19200887902330743,2.3204372460367426
"(('A', 'a'), ('E', 'c'), ('B', 'a'), ('C', 'a'))",occccc,50,241,0.504950495049505,0.2685904550499445,1.8800016365272891
"(('A', 'a'), ('E', 'c'), ('B', 'a'), ('C', 'a'))",oococc,35,128,0.3564356435643564,0.14317425083240842,2.4895233709417455
"(('A', 'a'), ('E', 'a'), ('B', 'c'), ('C', 'c'))",cccccc,31,199,0.31683168316831684,0.22197558268590456,1.4273267326732673
"(('A', 'a'), ('E', 'a'), ('B', 'c'), ('C', 'c'))",occccc,59,225,0.594059405940594,0.25083240843507215,2.368351879435731
"(('A', 'a'), ('E', 'a'), ('B', 'c'), ('C', 'c'))",oococc,44,125,0.44554455445544555,0.13984461709211987,3.185997171145686
"(('A', 'a'), ('E', 'a'), ('B', 'a'), ('C', 'a'))",cccccc,36,185,0.36633663366336633,0.20643729189789123,1.7745661662940488
"(('A', 'a'), ('E', 'a'), ('B', 'a'), ('C', 'a'))",oococc,45,125,0.45544554455445546,0.13984461709211987,3.2567971082822567
"(('A', 'a'), ('E', 'a'), ('B', 'a'), ('C', 'a'))",occccc,58,227,0.5841584158415841,0.25305216426193117,2.308450581900295
"(('A', 'a'), ('E', 'a'), ('B', 'c'), ('C', 'a'))",occcco,45,131,0.45544554455445546,0.146503884572697,3.108760876087609
"(('A', 'a'), ('E', 'a'), ('B', 'c'), ('B', 'a'))",occcco,45,131,0.45544554455445546,0.146503884572697,3.108760876087609
"(('A', 'a'), ('E', 'a'), ('C', 'c'), ('C', 'a'))",occcco,45,131,0.45544554455445546,0.146503884572697,3.108760876087609
"(('A', 'a'), ('E', 'a'), ('C', 'c'), ('B', 'a'))",occcco,45,131,0.45544554455445546,0.146503884572697,3.108760876087609
"(('A', 'a'), ('E', 'a'), ('C', 'a'), ('B', 'c'))",occcco,44,129,0.44554455445544555,0.14428412874583796,3.087966488956588
"(('A', 'a'), ('E', 'a'), ('C', 'a'), ('C', 'c'))",occcco,44,129,0.44554455445544555,0.14428412874583796,3.087966488956588
"(('A', 'a'), ('E', 'a'), ('B', 'a'), ('B', 'c'))",occcco,44,129,0.44554455445544555,0.14428412874583796,3.087966488956588
"(('A', 'a'), ('E', 'a'), ('B', 'a'), ('C', 'c'))",occcco,44,129,0.44554455445544555,0.14428412874583796,3.087966488956588
"(('A', 'a'), ('F', 'c'), ('B', 'c'), ('C', 'c'))",cccccc,47,170,0.4752475247524752,0.1897891231964484,2.504081987146083
"(('A', 'a'), ('F', 'c'), ('B', 'c'), ('C', 'c'))",oococc,42,129,0.42574257425742573,0.14428412874583796,2.9507235338918507
"(('A', 'a'), ('F', 'c'), ('B', 'c'), ('C', 'c'))",occccc,49,232,0.49504950495049505,0.2586015538290788,1.9143330642077083
"(('A', 'a'), ('F', 'c'), ('B', 'c'), ('C', 'a'))",ccccco,35,93,0.3564356435643564,0.10432852386237514,3.416473562249842
"(('A', 'a'), ('F', 'c'), ('B', 'c'), ('C', 'a'))",occcco,37,143,0.37623762376237624,0.1598224195338513,2.354097909790979
"(('A', 'a'), ('F', 'c'), ('B', 'c'), ('B', 'a'))",ccccco,35,93,0.3564356435643564,0.10432852386237514,3.416473562249842
"(('A', 'a'), ('F', 'c'), ('B', 'c'), ('B', 'a'))",occcco,37,143,0.37623762376237624,0.1598224195338513,2.354097909790979
"(('A', 'a'), ('F', 'c'), ('C', 'c'), ('C', 'a'))",ccccco,35,93,0.3564356435643564,0.10432852386237514,3.416473562249842
"(('A', 'a'), ('F', 'c'), ('C', 'c'), ('C', 'a'))",occcco,37,143,0.37623762376237624,0.1598224195338513,2.354097909790979
"(('A', 'a'), ('F', 'c'), ('C', 'c'), ('B', 'a'))",ccccco,35,93,0.3564356435643564,0.10432852386237514,3.416473562249842
"(('A', 'a'), ('F', 'c'), ('C', 'c'), ('B', 'a'))",occcco,37,143,0.37623762376237624,0.1598224195338513,2.354097909790979
"(('A', 'a'), ('F', 'c'), ('C', 'a'), ('B', 'c'))",ccccco,37,85,0.37623762376237624,0.09544950055493896,3.9417453373244298
"(('A', 'a'), ('F', 'c'), ('C', 'a'), ('B', 'c'))",occcco,42,139,0.42574257425742573,0.15538290788013318,2.7399575671852903
"(('A', 'a'), ('F', 'c'), ('C', 'a'), ('C', 'c'))",ccccco,37,85,0.37623762376237624,0.09544950055493896,3.9417453373244298
"(('A', 'a'), ('F', 'c'), ('C', 'a'), ('C', 'c'))",occcco,42,139,0.42574257425742573,0.15538290788013318,2.7399575671852903
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('B', 'c'))",ccccco,37,85,0.37623762376237624,0.09544950055493896,3.9417453373244298
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('B', 'c'))",occcco,42,139,0.42574257425742573,0.15538290788013318,2.7399575671852903
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('C', 'c'))",ccccco,37,85,0.37623762376237624,0.09544950055493896,3.9417453373244298
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('C', 'c'))",occcco,42,139,0.42574257425742573,0.15538290788013318,2.7399575671852903
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('C', 'a'))",cccccc,50,159,0.504950495049505,0.17758046614872364,2.843502475247525
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('C', 'a'))",ccococ,33,72,0.33663366336633666,0.08102108768035517,4.154889461548895
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('C', 'a'))",oococc,40,131,0.40594059405940597,0.146503884572697,2.770852085208521
"(('A', 'a'), ('F', 'c'), ('B', 'a'), ('C', 'a'))",occccc,56,233,0.5643564356435643,0.2597114317425083,2.173013455191673
"(('A', 'a'), ('F', 'a'), ('B', 'c'), ('C', 'c'))",cccccc,36,188,0.36633663366336633,0.2097669256381798,1.7463984493687463
"(('A', 'a'), ('F', 'a'), ('B', 'c'), ('C', 'c'))",occccc,54,217,0.5445544554455446,0.24195338512763595,2.250658552093742
"(('A', 'a'), ('F', 'a'), ('B', 'c'), ('C', 'c'))",oococc,43,129,0.43564356435643564,0.14428412874583796,3.0193450114242193
"(('A', 'a'), ('F', 'a'), ('B', 'c'), ('C', 'a'))",ccccco,31,110,0.31683168316831684,0.12319644839067703,2.5717598786905715
"(('A', 'a'), ('F', 'a'), ('B', 'c'), ('C', 'a'))",occcco,35,125,0.3564356435643564,0.13984461709211987,2.5487977369165487
"(('A', 'a'), ('F', 'a'), ('B', 'c'), ('B', 'a'))",ccccco,31,110,0.31683168316831684,0.12319644839067703,2.5717598786905715
"(('A', 'a'), ('F', 'a'), ('B', 'c'), ('B', 'a'))",occcco,35,125,0.3564356435643564,0.13984461709211987,2.5487977369165487
"(('A', 'a'), ('F', 'a'), ('C', 'c'), ('C', 'a'))",ccccco,31,111,0.31683168316831684,0.12430632630410655,2.5487977369165487
"(('A', 'a'), ('F', 'a'), ('C', 'c'), ('C', 'a'))",occcco,35,124,0.3564356435643564,0.13873473917869034,2.5691881188118812
"(('A', 'a'), ('F', 'a'), ('C', 'c'), ('B', 'a'))",ccccco,31,110,0.31683168316831684,0.12319644839067703,2.5717598786905715
"(('A', 'a'), ('F', 'a'), ('C', 'c'), ('B', 'a'))",occcco,35,124,0.3564356435643564,0.13873473917869034,2.5691881188118812
"(('A', 'a'), ('F', 'a'), ('B', 'a'), ('C', 'a'))",cccccc,38,179,0.38613861386138615,0.1997780244173141,1.9328382838283829
"(('A', 'a'), ('F', 'a'), ('B', 'a'), ('C', 'a'))",occccc,50,211,0.504950495049505,0.23529411764705882,2.146039603960396
"(('A', 'a'), ('F', 'a'), ('B', 'a'), ('C', 'a'))",oococc,35,141,0.3564356435643564,0.15760266370699222,2.2616092595175012
"(('A', 'a'), ('F', 'a'), ('C', 'a'), ('B', 'c'))",occcco,36,123,0.36633663366336633,0.13762486126526083,2.661849249441073
"(('A', 'a'), ('F', 'a'), ('C', 'a'), ('C', 'c'))",occcco,36,123,0.36633663366336633,0.13762486126526083,2.661849249441073
"(('A', 'a'), ('F', 'a'), ('B', 'a'), ('B', 'c'))",occcco,36,123,0.36633663366336633,0.13762486126526083,2.661849249441073
"(('A', 'a'), ('F', 'a'), ('B', 'a'), ('C', 'c'))",occcco,36,123,0.36633663366336633,0.13762486126526083,2.661849249441073
"(('A', 'a'), ('G', 'c'), ('B', 'c'), ('C', 'c'))",occccc,49,240,0.49504950495049505,0.26748057713651496,1.85078673842488
"(('A', 'a'), ('G', 'c'), ('B', 'c'), ('C', 'c'))",oococc,35,136,0.3564356435643564,0.15205327413984462,2.344149743441497
"(('A', 'a'), ('G', 'c'), ('B', 'c'), ('C', 'c'))",cccccc,43,202,0.43564356435643564,0.2253052164261931,1.933570696971175
"(('A', 'a'), ('G', 'c'), ('B', 'c'), ('C', 'a'))",occcco,36,129,0.36633663366336633,0.14428412874583796,2.538994668697639
"(('A', 'a'), ('G', 'c'), ('B', 'c'), ('C', 'a'))",ccccco,30,108,0.3069306930693069,0.12097669256381798,2.5371060041783995
"(('A', 'a'), ('G', 'c'), ('B', 'c'), ('B', 'a'))",occcco,36,129,0.36633663366336633,0.14428412874583796,2.538994668697639
"(('A', 'a'), ('G', 'c'), ('B', 'c'), ('B', 'a'))",ccccco,30,108,0.3069306930693069,0.12097669256381798,2.5371060041783995
"(('A', 'a'), ('G', 'c'), ('C', 'c'), ('C', 'a'))",occcco,36,129,0.36633663366336633,0.14428412874583796,2.538994668697639
"(('A', 'a'), ('G', 'c'), ('C', 'c'), ('C', 'a'))",ccccco,30,109,0.3069306930693069,0.1220865704772475,2.514041404140414
"(('A', 'a'), ('G', 'c'), ('C', 'c'), ('B', 'a'))",occcco,36,129,0.36633663366336633,0.14428412874583796,2.538994668697639
